Order ID,Order Date,Customer Name,State,Region,Category,Sub Category,Salesperson,Quantity,Unit Price,Discount %,Sales Amount,Profit
ORD008128,11-05-2025,Customer_1414,Uttar Pradesh,South,Furniture,Bookshelf,Rahul,5,53624.95,10,241312.27,78966.13
ORD008129,06-06-2024,Customer_1469,Gujarat,West,Office Supplies,Printer Paper,Meera,11,2757.67,25,22750.78,2752.14
ORD008130,27/02/2024,,Karnataka,West,Office Supplies,Stapler,Rohit,5,54092.52,15,229893.21,13850.61
ORD008131,2024-08-09,Customer_1127,Odisha,East,Electronics,Tablet,Rohit,12,12684.48,5,144603.07,-7305.8
ORD008132,2024-08-12,Customer_1394,TamilNadu,South,Office Supplies,Stapler,Neha,14,48393.45,0,677508.3,72632.33
ORD008133,03-08-2025,Customer_0242, Maharashtra,East,Home Appliances,Microwave,Rahul,15,5196.52,,62358.24,3450.34
ORD008134,19-08-2025,Customer_0862,Kerala,East,Electronics,Laptop,Meera,1,41080.94,0,41080.94,2112.17
ORD008135,13-05-2025,Customer_1196,Uttar Pradesh,East,Furniture,Sofa,Pooja,12,36118.29,5,411748.51,32936.77
ORD008136,04-11-2025,Customer_0642,Gujarat,South,Electronics,Tablet,Vikas,10,64581.97,20,516655.76,116227.13
ORD008137,09/01/2024,Customer_0988,West Bengal,South,Office Supplies,Notebook,Arjun,13,32714.67,20,340232.57,2020.58
ORD008138,2025-02-08,Customer_0299,Karnataka,West,Home Appliances,Refrigerator,Vikas,3,16613.57,30,34888.5,4028.53
ORD008139,10/01/2024,Customer_1674,West Bengal,East,Electronics,Headphones,Anjali,11,32764.7,15,306349.95,1078.3
ORD008140,24-09-2025,Customer_0414,Uttar Pradesh,East,Furniture,Sofa,Pooja,7,52027.91,30,254936.76,-205.07
ORD008141,11/04/2025,Customer_1857,West Bengal,North,Office Supplies,Pen,Anjali,9,58664.9,0,527984.1,39421.87
ORD008142,20/10/2025,Customer_0942,TamilNadu,West,Office Supplies,Notebook,Meera,4,50149.14,25,150447.42,-10707.78
ORD008143,10/12/2025,Customer_0984,Maharashtra,South,Furniture,Sofa,Meera,15,43989.63,20,527875.56,138059.27
ORD008144,15-01-2024,Customer_0250,Kerala,West,Electronics,Headphones,Anjali,12,69901.61,30,587173.52,152859.7
ORD008145,02-01-2024,Customer_1462,Karnataka,North,Furniture,Table,Neha,2,49875.95,15,84789.11,3789.7
ORD008146,11-01-2025,Customer_1573,Kerala,West,Electronics,Laptop,Karan,11,58041.57,5,606534.41,68175.22
ORD008147,25/10/2025,Customer_0078,Rajasthan,East,Home Appliances,Microwave,Neha,9,7541.66,30,47512.46,-77.37
ORD008148,2025-04-20,Customer_1759,Tamil Nadu,East,Home Appliances,Fan,Rahul,14,67573.74,0,946032.36,167263.83
ORD008149,2025-02-15,Customer_0233,Delhi,South,Home Appliances,Iron,Arjun,13,67749.72,20,704597.09,178503.96
ORD008150,20-08-2024,Customer_1966,Tamil Nadu,West,Home Appliances,Fan,Amit,12,55529.26,20,533080.9,146852.06
ORD008151,12/03/2025,Customer_1092,Rajasthan,East,Furniture,Table,Arjun,11,67454.53,0,741999.83,130955.28
ORD008152,08/01/2024,Customer_0862,Bihar,East,Electronics,Laptop,Priya,13,49917.12,15,551584.18,42291.17
ORD008153,2024-05-20,Customer_1939,Kerala,South,Home Appliances,Mixer,Neha,14,24499.63,30,240096.37,8301.82
ORD008154,07/12/2025,Customer_0172,West Bengal,East,Office Supplies,Stapler,Karan,14,30482.89,10,384084.41,4612.47
ORD008155,16/04/2024,Customer_1380,Gujarat,North,Home Appliances,Fan,Pooja,8,38459.04,20,246137.86,41242.63
ORD008156,22-06-2024,Customer_0486,Kerala,South,Electronics,Headphones,Arjun,4,9384.06,25,28152.18,4839.16
ORD008157,08-02-2025,,West Bengal,South,Electronics,Headphones,Rahul,12,10853.42,15,110704.88,29795.77
ORD008158,2024-04-12,Customer_0442,Rajasthan,West,Electronics,Tablet,Karan,5,81.56,10,367.02,-19.0
ORD008159,2024-08-08,Customer_0051,TamilNadu,South,Office Supplies,Marker,Meera,15,51554.46,25,579987.68,-8379.43
ORD008160,08-12-2024,Customer_1724,West Bengal,South,Office Supplies,Notebook,Sneha,11,37920.64,30,291988.93,24729.51
ORD008161,2025-04-22,Customer_0670,Uttar Pradesh,West,Office Supplies,Notebook,Amit,7,18969.93,0,132789.51,4456.58
ORD008162,07/05/2024,Customer_0648,Kerala,South,Home Appliances,Mixer,Pooja,13,24143.69,20,251094.38,32844.02
ORD008163,2024-07-25,Customer_2000,Kerala,South,Electronics,Tablet,Rohit,2,13566.43,25,20349.65,-1534.67
ORD008164,24-05-2024,Customer_0205, Maharashtra,North,Furniture,Chair,Karan,12,74373.65,30,624738.66,151657.51
ORD008165,24/02/2025,Customer_0642,Maharashtra,South,Electronics,Tablet,Neha,5,121.94,10,548.73,70.39
ORD008166,17-12-2024,Customer_1091,Rajasthan,East,Home Appliances,Microwave,Anjali,11,867.16,10,8584.88,-18.79
ORD008167,08-02-2024,Customer_1350,West Bengal,East,Home Appliances,Refrigerator,Anjali,12,28267.45,20,271367.52,76948.51
ORD008168,2025-01-06,Customer_0957,TamilNadu,West,Electronics,Tablet,Neha,7,3892.77,15,23161.98,189.81
ORD008169,03-08-2024,Customer_0598,Maharashtra,East,Electronics,Mobile,Pooja,15,16547.38,0,248210.7,81778.45
ORD008170,23/01/2025,Customer_0692,Rajasthan,North,Furniture,Table,Arjun,5,852.75,15,3624.19,434.84
ORD008171,2025-09-06,Customer_1512,Tamil Nadu,West,Electronics,Tablet,Pooja,11,21311.06,30,164095.16,51643.93
ORD008172,16/04/2025,Customer_0640,Rajasthan,North,Electronics,Tablet,Arjun,9,63892.71,15,488779.23,110244.87
ORD008173,28-02-2024,Customer_0422,TamilNadu,South,Office Supplies,Stapler,Karan,4,32904.04,15,111873.74,24173.55
ORD008174,2024-03-23,Customer_1463,Delhi,West,Furniture,Bookshelf,Sneha,7,30160.02,20,168896.11,49366.58
ORD008175,01-08-2025,Customer_0549,Rajasthan,East,Electronics,Headphones,Meera,2,23697.7,20,37916.32,-590.91
ORD008176,2024-01-18,Customer_1312,Telangana,South,Home Appliances,Refrigerator,Karan,8,14186.03,5,107813.83,19942.07
ORD008177,04-04-2025,Customer_0928,Odisha,South,Office Supplies,Notebook,Arjun,15,60562.88,30,635910.24,31841.26
ORD008178,2024-06-11,Customer_1442,Rajasthan,South,Office Supplies,Stapler,Rahul,15,39028.46,,409798.83,38423.78
ORD008179,2025-01-25,Customer_1722,West Bengal,East,Office Supplies,Notebook,Amit,9,35400.79,20,254885.69,51347.0
ORD008180,28/07/2024,Customer_1989,Telangana,North,Home Appliances,Mixer,Rahul,10,66916.72,30,468417.04,61517.74
ORD008181,05-02-2025,Customer_1723,Telangana,West,Electronics,Laptop,Vikas,2,53960.49,15,91732.83,-2439.5
ORD008182,13-11-2025,Customer_1905,Gujarat,South,Home Appliances,Refrigerator,Priya,2,55955.41,10,100719.74,24796.35
ORD008183,2024-05-05,Customer_0941,Delhi,South,Office Supplies,Notebook,Anjali,15,26662.03,25,299947.84,-20171.18
ORD008184,14-02-2025,Customer_0906,Kerala,West,Home Appliances,Iron,Neha,9,46259.31,10,374700.41,83312.13
ORD008185,2024-12-29,Customer_0743,Odisha,South,Electronics,Tablet,Karan,8,65447.18,25,392683.08,24604.73
ORD008186,2024-03-25,Customer_0336,Rajasthan,South,Electronics,Mobile,Sneha,8,46752.91,5,355322.12,106849.05
ORD008187,2025-01-13,Customer_0069,Delhi,South,Electronics,Headphones,Meera,3,42898.11,20,102955.46,21710.1
ORD008188,02/10/2025,Customer_1418,Karnataka,East,Office Supplies,Pen,Sneha,2,34909.63,20,55855.41,-752.78
ORD008189,09/09/2024,Customer_1181,Tamil Nadu,West,Home Appliances,Refrigerator,Rahul,3,34623.87,0,103871.61,-1770.14
ORD008190,19-04-2025,Customer_1797,Kerala,North,Office Supplies,Pen,Pooja,3,72481.62,25,163083.64,3346.19
ORD008191,2024-11-14,Customer_1775,Telangana,West,Home Appliances,Refrigerator,Meera,3,56262.47,0,168787.41,29649.38
ORD008192,25/03/2024,Customer_0263,,North,Electronics,Headphones,Pooja,4,22834.47,30,63936.52,8387.66
ORD008193,2025-01-09,Customer_0503,Kerala,West,Furniture,Cabinet,Arjun,15,2026.13,15,25833.16,4538.17
ORD008194,2024-09-07,Customer_0185,Telangana,North,Home Appliances,Refrigerator,Rahul,4,29863.41,5,113480.96,5902.66
ORD008195,2025-09-03,Customer_1813, Maharashtra,West,Furniture,Bookshelf,Anjali,2,67273.32,20,107637.31,10252.05
ORD008196,08-10-2024,Customer_1414,Odisha,West,Office Supplies,Printer Paper,Sneha,13,63292.44,15,699381.46,-40489.44
ORD008197,22/12/2025,Customer_1278,Delhi,East,Office Supplies,Stapler,Rahul,7,69206.17,30,339110.23,28171.45
ORD008198,2024-03-23,Customer_1002,Delhi,North,Office Supplies,Pen,Priya,12,9278.01,5,105769.31,11383.2
ORD008199,2024-02-12,Customer_1860,TamilNadu,East,Electronics,Laptop,Rohit,14,44207.75,0,618908.5,-39454.58
ORD008200,16-02-2025,Customer_0761,TamilNadu,West,Home Appliances,Microwave,Amit,15,20278.02,20,243336.24,4348.94
ORD008201,17-02-2025,Customer_0590,Maharashtra,South,Furniture,Bookshelf,Karan,6,74742.92,30,313920.26,98748.05
ORD008202,29/06/2024,Customer_0571,West bengal,South,Furniture,Sofa,Arjun,14,19282.05,5,256451.26,79803.85
ORD008203,2025-11-02,Customer_0803,Telangana,West,Furniture,Chair,Meera,10,19922.27,0,199222.7,-7804.25
ORD008204,03-02-2025,Customer_1372, Maharashtra,North,Furniture,Chair,Karan,4,17884.73,15,60808.08,3193.86
ORD008205,15/08/2025,Customer_1844,Kerala,North,Electronics,Tablet,Rohit,3,66425.59,0,199276.77,24624.43
ORD008206,2024-01-17,Customer_0147,Bihar,East,Home Appliances,Refrigerator,Arjun,13,3811.15,10,44590.46,-870.5
ORD008207,2024-05-26,Customer_1667,Kerala,North,Furniture,Sofa,Sneha,8,62137.71,25,372826.26,123883.43
ORD008208,02/05/2024,Customer_0931,Bihar,West,Office Supplies,Pen,Rahul,14,72023.49,0,1008328.86,307469.56
ORD008209,2025-07-02,Customer_1724,Telangana,East,Electronics,Headphones,Pooja,7,66940.53,10,421725.34,-12822.14
ORD008210,08/02/2025,Customer_0862,Rajasthan,East,Office Supplies,Stapler,Anjali,4,56656.87,20,181301.98,-11285.31
ORD008211,2025-08-02,Customer_0633,Karnataka,West,Home Appliances,Iron,Anjali,7,48271.5,30,236530.35,-6196.74
ORD008212,2024-01-06,Customer_0765,Gujarat,East,Electronics,Mobile,Rohit,8,11794.38,5,89637.29,21153.44
ORD008213,22-07-2024,Customer_0637,Uttar Pradesh,North,Home Appliances,Refrigerator,Pooja,8,62688.68,10,451358.5,40783.77
ORD008214,26-09-2024,Customer_0623,Odisha,South,Home Appliances,Fan,Rohit,12,74113.82,15,755960.96,4063.6
ORD008215,2024-03-08,Customer_0839,Rajasthan,North,Furniture,Chair,Arjun,10,35435.39,5,336636.21,110515.27
ORD008216,11-06-2024,Customer_0387,Uttar Pradesh,East,Furniture,Bookshelf,Priya,15,57375.95,0,860639.25,66282.83
ORD008217,26/02/2024,Customer_1910,Gujarat,South,Home Appliances,Refrigerator,Priya,14,45747.42,25,480347.91,154579.74
ORD008218,02/05/2024,Customer_0490,Delhi,South,Furniture,Chair,Arjun,15,20963.15,10,283002.53,-3396.7
ORD008219,24-11-2024,Customer_0477,West Bengal,East,Furniture,Bookshelf,Pooja,1,34920.99,10,31428.89,808.0
ORD008220,18-07-2024,Customer_0538,Telangana,West,Home Appliances,Fan,Arjun,1,12029.96,15,10225.47,347.86
ORD008221,21-02-2025,Customer_0914,Karnataka,West,Home Appliances,Microwave,Rahul,12,32730.55,15,333851.61,63367.35
ORD008222,19-07-2024,Customer_1771,TamilNadu,West,Office Supplies,Stapler,Sneha,7,73676.28,5,489947.26,51011.74
ORD008223,2025-09-09,Customer_0717,Kerala,South,Office Supplies,Marker,Vikas,7,49745.82,5,330809.7,-22894.63
ORD008224,15/10/2024,Customer_0550,Rajasthan,East,Office Supplies,Pen,Neha,7,26524.84,30,129971.72,4376.79
ORD008225,07-03-2025,Customer_0218,West bengal,South,Home Appliances,Mixer,Sneha,10,10397.09,15,88375.26,18830.93
ORD008226,26-02-2024,Customer_1036,Karnataka,East,Electronics,Tablet,Meera,11,23779.31,,261572.41,68347.58
ORD008227,13-06-2025,Customer_1060,Telangana,West,Electronics,Smartwatch,Pooja,8,17515.02,15,119102.14,5659.9
ORD008228,2025-01-24,Customer_0253,Tamil Nadu,East,Office Supplies,Marker,Meera,10,68689.29,0,686892.9,-4865.75
ORD008229,2025-12-07,Customer_0017,Tamil Nadu,South,Office Supplies,Pen,Pooja,10,33822.44,10,304401.96,94411.69
ORD008230,07-10-2024,Customer_0090,Rajasthan,South,Electronics,Laptop,Priya,9,16266.06,20,117115.63,1496.55
ORD008231,30-10-2025,Customer_1967,Delhi,East,Furniture,Table,Rohit,1,41338.59,0,41338.59,5608.53
ORD008232,2024-07-02,Customer_0501,Maharashtra,East,Home Appliances,Iron,Rahul,8,6975.61,20,44643.9,6765.78
ORD008233,14/01/2024,Customer_0866,West Bengal,North,Electronics,Mobile,Pooja,11,15494.52,,170439.72,27101.42
ORD008234,25-07-2024,Customer_1682,Tamil Nadu,South,Office Supplies,Notebook,Meera,1,71961.8,0,71961.8,20950.68
ORD008235,14/11/2025,Customer_0447,Kerala,North,Home Appliances,Refrigerator,Priya,15,27834.27,10,375762.65,7766.09
ORD008236,15-08-2024,Customer_0034,Tamil Nadu,West,Electronics,Smartwatch,Karan,11,24884.18,30,191608.19,46283.1
ORD008237,12-05-2024,Customer_1388,Telangana,West,Office Supplies,Notebook,Neha,4,4707.46,30,13180.89,3027.45
ORD008238,01-06-2024,Customer_1652,Kerala,West,Electronics,Laptop,Rohit,2,67104.14,15,114077.04,11598.0
ORD008239,2025-10-16,Customer_1512,TamilNadu,South,Furniture,Chair,Pooja,5,43833.08,0,219165.4,10295.26
ORD008240,27/01/2025,Customer_0117,Maharashtra,East,Home Appliances,Refrigerator,Rahul,13,24021.95,15,265442.55,53319.64
ORD008241,31/10/2025,Customer_1487, Maharashtra,North,Office Supplies,Printer Paper,Karan,14,66958.43,15,796805.32,65183.93
ORD008242,2024-01-29,Customer_0199,Gujarat,North,Electronics,Mobile,Rahul,13,17397.9,15,192246.8,-14848.02
ORD008243,28/06/2024,Customer_1711,Delhi,South,Furniture,Cabinet,Arjun,1,59091.91,0,59091.91,17739.78
ORD008244,28-04-2024,Customer_1329,Karnataka,West,Home Appliances,Refrigerator,Anjali,1,4724.34,10,4251.91,914.1
ORD008245,24/09/2025,Customer_1035,Delhi,South,Electronics,Headphones,Rohit,14,19007.19,25,199575.49,-4547.71
ORD008246,13-06-2024,Customer_0411,Uttar Pradesh,East,Home Appliances,Fan,Arjun,15,45145.8,20,541749.6,155421.14
ORD008247,09/07/2025,Customer_1300,West bengal,South,Home Appliances,Mixer,Pooja,11,59570.51,0,655275.61,152662.1
ORD008248,2024-08-21,Customer_1425,Telangana,South,Home Appliances,Iron,Amit,9,2567.95,0,23111.55,-1064.68
ORD008249,2025-03-26,Customer_0890,TamilNadu,South,Furniture,Table,Rahul,15,67333.02,0,1009995.3,70524.99
ORD008250,2024-07-28,Customer_1168,Maharashtra,North,Electronics,Mobile,Arjun,10,59761.77,5,567736.81,14432.94
ORD008251,10-04-2024,Customer_0459,Maharashtra,West,Home Appliances,Iron,Sneha,4,71330.25,20,228256.8,12026.09
ORD008252,12-05-2025,Customer_0755, Maharashtra,West,Office Supplies,Marker,Vikas,13,13471.16,30,122587.56,27350.33
ORD008253,16-12-2024,Customer_1790,Rajasthan,East,Office Supplies,Marker,Pooja,7,21077.9,30,103281.71,22956.19
ORD008254,29/02/2024,Customer_1859,West bengal,South,Office Supplies,Printer Paper,Neha,15,43062.68,30,452158.14,82675.75
ORD008255,2025-01-10,Customer_1057,Telangana,North,Furniture,Chair,Pooja,13,7284.63,30,66290.13,-799.47
ORD008256,2025-10-19,Customer_0636,West Bengal,West,Home Appliances,Microwave,Arjun,1,9379.62,25,7034.72,2160.06
ORD008257,09/07/2024,Customer_1293,TamilNadu,West,Home Appliances,Mixer,Vikas,11,71049.97,0,781549.67,-13099.57
ORD008258,2024-11-23,Customer_0590,Karnataka,North,Home Appliances,Iron,Neha,1,6905.88,10,6215.29,1629.78
ORD008259,2025-01-04,Customer_1757,Bihar,North,Electronics,Headphones,Pooja,8,4889.08,15,33245.74,6487.89
ORD008260,2024-04-01,Customer_0654,Maharashtra,East,Electronics,Tablet,Arjun,3,35826.86,5,102106.55,19847.54
ORD008261,13/10/2024,Customer_1824, Maharashtra,East,Furniture,Bookshelf,Meera,11,44477.83,30,342479.29,-11546.81
ORD008262,20/08/2025,Customer_1246,West bengal,East,Home Appliances,Fan,Neha,7,24763.58,20,138676.05,-1155.41
ORD008263,10-03-2025,Customer_0596,Bihar,South,Furniture,Bookshelf,Anjali,3,71515.86,10,193092.82,-15240.91
ORD008264,2025-08-27,Customer_1200,,South,Office Supplies,Notebook,Rohit,4,64646.77,10,232728.37,27573.77
ORD008265,30-04-2025,Customer_1143,Tamil Nadu,East,Office Supplies,Marker,Priya,2,74606.42,15,126830.91,5662.67
ORD008266,2025-11-20,Customer_1743,Tamil Nadu,South,Office Supplies,Stapler,Karan,7,18463.26,30,90469.97,25493.44
ORD008267,22/07/2025,Customer_0135,Karnataka,South,Home Appliances,Refrigerator,Vikas,7,5977.03,20,33471.37,9719.55
ORD008268,2024-01-11,Customer_1521,Odisha,North,Electronics,Headphones,Vikas,4,14498.9,10,52196.04,-2355.89
ORD008269,2025-03-31,Customer_0587,Bihar,South,Office Supplies,Stapler,Karan,9,2058.48,5,17600.0,-160.54
ORD008270,2025-11-18,Customer_0269,Kerala,North,Office Supplies,Printer Paper,Rohit,7,35001.35,5,232758.98,46322.68
ORD008271,2024-08-21,Customer_0819,Maharashtra,West,Furniture,Table,Rahul,5,39658.74,25,148720.27,-7173.82
ORD008272,09-11-2025,Customer_1516,West Bengal,South,Home Appliances,Iron,Arjun,5,35109.38,30,122882.83,-1592.98
ORD008273,16/09/2024,Customer_1691,Karnataka,South,Home Appliances,Fan,Amit,8,6556.74,20,41963.14,-753.77
ORD008274,2025-03-10,Customer_1987,Telangana,East,Home Appliances,Mixer,Anjali,8,29991.82,0,239934.56,-17965.81
ORD008275,24-11-2025,Customer_1054,Bihar,West,Furniture,Table,Vikas,6,42867.81,0,257206.86,50192.08
ORD008276,30/07/2024,Customer_1210,Bihar,South,Home Appliances,Refrigerator,Arjun,12,40629.02,15,414416.0,93720.45
ORD008277,12/05/2025,Customer_0788,Rajasthan,North,Home Appliances,Microwave,Rohit,3,4879.35,30,10246.64,1574.84
ORD008278,07/08/2024,Customer_0004,Odisha,South,Electronics,Tablet,Meera,4,7371.33,10,26536.79,232.37
ORD008279,06/01/2024,Customer_0593,Karnataka,East,Office Supplies,Stapler,Meera,10,67370.48,20,538963.84,-22778.65
ORD008280,12-06-2025,Customer_0454,Tamil Nadu,South,Furniture,Cabinet,Rahul,12,37967.93,10,410053.64,120770.08
ORD008281,04/01/2025,Customer_1089,Tamil Nadu,East,Home Appliances,Iron,Neha,1,11616.43,5,11035.61,243.9
ORD008282,14-06-2024,Customer_0963,West Bengal,South,Furniture,Chair,Anjali,11,41140.78,15,384666.29,37066.4
ORD008283,27/12/2025,Customer_0324,Uttar Pradesh,East,Electronics,Mobile,Meera,3,13340.09,30,28014.19,-1269.87
ORD008284,2024-02-17,Customer_0577,Uttar Pradesh,South,Office Supplies,Pen,Sneha,13,52846.93,0,687010.09,112186.57
ORD008285,2025-08-21,Customer_0527,Karnataka,North,Office Supplies,Notebook,Karan,4,65125.12,15,221425.41,42089.37
ORD008286,21-03-2024,Customer_0765,TamilNadu,West,Home Appliances,Iron,Arjun,14,54023.62,25,567248.01,76752.5
ORD008287,15/05/2025,Customer_1406,Delhi,North,Office Supplies,Notebook,Priya,10,6142.31,10,55280.79,17950.97
ORD008288,2024-01-28,Customer_0862,Telangana,South,Home Appliances,Refrigerator,Rohit,4,60342.72,10,217233.79,74574.57
ORD008289,2025-01-09,Customer_0141,West Bengal,North,Home Appliances,Iron,Neha,5,59237.3,15,251758.52,65191.55
ORD008290,14/11/2025,Customer_0138,Telangana,West,Electronics,Headphones,Meera,2,58303.51,30,81624.91,12976.19
ORD008291,2024-04-05,Customer_0130,Kerala,South,Furniture,Cabinet,Arjun,13,62937.6,25,613641.6,162565.35
ORD008292,2024-09-26,Customer_0980,Maharashtra,South,Office Supplies,Marker,Amit,6,9784.84,15,49902.68,9936.96
ORD008293,2024-04-03,Customer_1008,TamilNadu,North,Office Supplies,Marker,Priya,10,36365.75,20,290926.0,15860.86
ORD008294,10/02/2024,Customer_0801,West Bengal,South,Furniture,Cabinet,Pooja,10,74532.18,0,745321.8,189180.7
ORD008295,24/09/2025,Customer_1910,Bihar,South,Office Supplies,Stapler,Priya,13,67637.06,15,747389.51,25810.94
ORD008296,14-07-2024,Customer_0105,West bengal,East,Home Appliances,Mixer,Anjali,10,14774.79,25,110810.93,37285.14
ORD008297,2025-08-04,Customer_1969,Tamil Nadu,East,Home Appliances,Microwave,Rohit,15,6755.3,5,96263.02,26510.24
ORD008298,2024-04-30,Customer_1979,Kerala,West,Furniture,Sofa,Priya,5,28052.28,0,140261.4,7616.21
ORD008299,25/03/2024,Customer_1356,Delhi,North,Electronics,Tablet,Rahul,7,5944.75,0,41613.25,6201.01
ORD008300,2024-10-20,Customer_0090,Odisha,West,Furniture,Table,Priya,3,64145.11,0,192435.33,31071.69
ORD008301,2024-11-10,Customer_0730,West bengal,North,Furniture,Table,Amit,14,10149.07,25,106565.23,8923.67
ORD008302,2024-08-20,Customer_1083,West bengal,West,Furniture,Bookshelf,Rahul,11,58264.31,15,544771.3,59248.43
ORD008303,2024-03-20,Customer_1155,West bengal,South,Electronics,Laptop,Arjun,7,1259.08,30,6169.49,506.32
ORD008304,01-04-2025,,West bengal,East,Furniture,Cabinet,Arjun,5,2829.27,10,12731.72,-310.86
ORD008305,2025-06-21,Customer_0359,West bengal,South,Home Appliances,Refrigerator,Meera,6,51303.98,15,261650.3,-4002.81
ORD008306,31/12/2025,Customer_1920,West Bengal,North,Electronics,Mobile,Karan,4,41706.19,15,141801.05,744.2
ORD008307,2024-03-23,Customer_1779, Maharashtra,South,Home Appliances,Iron,Meera,11,20615.88,10,204097.21,46547.61
ORD008308,2025-08-28,Customer_0614,Telangana,North,Furniture,Cabinet,Priya,13,16214.39,0,210787.07,20724.67
ORD008309,2024-12-22,Customer_0454,Gujarat,West,Furniture,Chair,Neha,8,31535.73,30,176600.09,56386.58
ORD008310,17/03/2025,,Karnataka,North,Furniture,Chair,Rohit,1,59984.55,0,59984.55,7442.69
ORD008311,2025-10-20,Customer_0306,Delhi,East,Furniture,Table,Anjali,10,43055.17,15,365968.94,-13230.44
ORD008312,24-09-2025,Customer_1113,Uttar Pradesh,East,Furniture,Sofa,Amit,4,40760.58,5,154890.2,6913.93
ORD008313,06/03/2024,Customer_0076, Maharashtra,North,Furniture,Sofa,Karan,5,36501.39,0,182506.95,-11756.51
ORD008314,06-07-2024,Customer_0479,Kerala,East,Electronics,Laptop,Pooja,1,34850.94,10,31365.85,7260.55
ORD008315,29-06-2024,Customer_0879,Uttar Pradesh,West,Electronics,Laptop,Rahul,10,62680.28,0,626802.8,120247.8
ORD008316,2024-04-06,Customer_0890,Maharashtra,West,Furniture,Sofa,Rahul,9,17387.26,10,140836.81,-1029.61
ORD008317,16-11-2025,Customer_0661,Maharashtra,South,Office Supplies,Stapler,Neha,2,32905.24,25,49357.86,6236.25
ORD008318,15-02-2025,,West Bengal,South,Home Appliances,Microwave,Neha,13,12481.1,25,121690.73,2158.73
ORD008319,16/04/2024,Customer_0264,Uttar Pradesh,East,Home Appliances,Fan,Amit,3,48482.45,30,101813.14,-1468.33
ORD008320,2024-02-16,Customer_0769,Uttar Pradesh,North,Electronics,Tablet,Rahul,4,44331.53,15,150727.2,39830.71
ORD008321,08-12-2025,Customer_1951,West Bengal,West,Furniture,Cabinet,Neha,14,22035.95,30,215952.31,11403.83
ORD008322,12/01/2024,Customer_0729,West bengal,North,Home Appliances,Iron,Pooja,14,2220.11,0,31081.54,1611.38
ORD008323,2025-11-27,Customer_1219,West bengal,South,Furniture,Bookshelf,Priya,14,19981.17,25,209802.29,-2451.52
ORD008324,24-02-2025,Customer_1922,Gujarat,North,Home Appliances,Refrigerator,Amit,6,46892.92,5,267289.64,64396.93
ORD008325,26-03-2025,Customer_1280,Maharashtra,North,Furniture,Chair,Sneha,10,9513.66,0,95136.6,-5664.4
ORD008326,05-11-2024,Customer_0584,Uttar Pradesh,South,Home Appliances,Microwave,Pooja,3,23038.64,5,65660.12,3976.66
ORD008327,2024-07-10,Customer_1640,Karnataka,North,Home Appliances,Refrigerator,Sneha,1,17176.26,10,15458.63,527.26
ORD008328,10/09/2024,Customer_1098, Maharashtra,South,Electronics,Mobile,Vikas,12,18518.63,,188890.03,-14663.62
ORD008329,03/12/2024,Customer_0156,Odisha,North,Home Appliances,Refrigerator,Sneha,3,60959.01,30,128013.92,4146.78
ORD008330,09-05-2025,Customer_0429,Karnataka,East,Office Supplies,Printer Paper,Rahul,8,22890.18,0,183121.44,31141.45
ORD008331,22-02-2025,Customer_1408,Delhi,North,Furniture,Bookshelf,Priya,9,61342.22,0,552079.98,115033.82
ORD008332,2024-10-19,Customer_0626, Maharashtra,North,Electronics,Smartwatch,Rohit,15,38051.39,30,399539.59,-11930.97
ORD008333,2025-12-30,,Uttar Pradesh,South,Office Supplies,Notebook,Anjali,11,2502.39,25,20644.72,5522.23
ORD008334,19-11-2024,Customer_0558,Karnataka,North,Furniture,Sofa,Rahul,8,16175.45,15,109993.06,2137.67
ORD008335,2025-08-13,Customer_1073,Rajasthan,East,Office Supplies,Notebook,Rahul,12,24624.87,10,265948.6,86563.35
ORD008336,20-11-2025,Customer_0393,Odisha,South,Electronics,Mobile,Karan,9,62807.08,20,452210.98,82552.86
ORD008337,16-05-2025,Customer_1498,Maharashtra,East,Electronics,Headphones,Pooja,11,44507.94,10,440628.61,99579.25
ORD008338,21/04/2024,Customer_0153, Maharashtra,South,Furniture,Sofa,Arjun,9,33632.33,30,211883.68,56511.37
ORD008339,16/03/2025,Customer_0748,,South,Office Supplies,Marker,Priya,15,51566.1,25,580118.62,103975.55
ORD008340,15/06/2024,Customer_1890,Uttar Pradesh,West,Furniture,Table,Sneha,10,15149.8,25,113623.5,26754.12
ORD008341,2025-09-22,Customer_0067,West Bengal,South,Furniture,Bookshelf,Sneha,1,63971.46,15,54375.74,17593.35
ORD008342,2025-05-08,Customer_1028,Uttar Pradesh,East,Furniture,Sofa,Arjun,7,37389.08,30,183206.49,50762.48
ORD008343,2024-03-27,Customer_1643,Odisha,South,Electronics,Headphones,Anjali,3,40212.9,30,84447.09,14509.32
ORD008344,2025-06-19,Customer_1774,Odisha,South,Furniture,Bookshelf,Vikas,3,66964.48,10,180804.1,4783.23
ORD008345,2025-03-08,Customer_1120,Gujarat,South,Home Appliances,Refrigerator,Vikas,8,16425.72,15,111694.9,-1493.92
ORD008346,2024-10-24,Customer_0167,West bengal,East,Furniture,Table,Anjali,1,14329.57,5,13613.09,1160.59
ORD008347,2025-01-01,Customer_0351,Odisha,North,Home Appliances,Refrigerator,Anjali,14,39836.27,0,557707.78,29517.98
ORD008348,09-12-2024,Customer_1630,Uttar Pradesh,South,Office Supplies,Marker,Meera,7,8451.56,15,50286.78,5862.54
